,max_time,save.full_data.interval,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.persistence_time,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.migration_bias,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.speed,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].mechanics.cell_adhesion_affinities.cell_adhesion_affinity[@name='malignant_epithelial_cell'],cell_definitions.cell_definition[@name='M0_macrophage'].motility.persistence_time,cell_definitions.cell_definition[@name='M0_macrophage'].motility.migration_bias,cell_definitions.cell_definition[@name='M1_macrophage'].motility.persistence_time,cell_definitions.cell_definition[@name='M1_macrophage'].motility.migration_bias,cell_definitions.cell_definition[@name='M1_macrophage'].cell_interactions.dead_phagocytosis_rate,cell_definitions.cell_definition[@name='M2_macrophage'].motility.persistence_time,cell_definitions.cell_definition[@name='M2_macrophage'].motility.migration_bias,cell_definitions.cell_definition[@name='M2_macrophage'].cell_interactions.dead_phagocytosis_rate,cell_definitions.cell_definition[@name='effector_T_cell'].cell_interactions.attack_rates.attack_rate[@name='malignant_epithelial_cell'],cell_definitions.cell_definition[@name='exhausted_T_cell'].secretion.substrate[@name='pro-inflammatory_factor'].secretion_rate,cell_definitions.cell_definition[@name='exhausted_T_cell'].secretion.substrate[@name='pro-inflammatory_factor'].secretion_target,initial_conditions.cell_positions.filename,initial_conditions.cell_positions.folder,save.SVG.enable
0,10080.0,60.0,19.337415083750606,0.7944092635618418,4.145340899244651,4.421752133580234,21.448428131973202,0.5156903621617641,10.877537612777521,0.6619845624841773,0.07053020515582416,3.544745918969808,0.26244354158779815,0.1270895354691668,1.4525630921314407,0.7454323192891178,0.7530143411625658,spheroid_1.csv,../cell_patterns,false
1,10080.0,60.0,8.544707520640713,0.24252747397864882,6.465056477996817,2.6360224396610885,9.97701209659681,0.541658076728058,16.561062798582935,0.11190546540819078,0.6232354272273478,6.091394903441565,0.2126780418703018,0.05020951376368732,4.047966208531268,0.9259786528323687,0.06518161175860525,spheroid_2.csv,../cell_patterns,false
2,10080.0,60.0,0.8797304632666626,0.6881273164669934,10.392930764531505,1.073905126661371,23.70515911826605,0.24389590413824636,9.712523679736423,0.4922080748472601,0.26482143681092285,2.485616162744278,0.6974019755411024,0.9484668758427902,4.468865890212954,0.637933683319424,0.23200367190099566,spheroid_0.csv,../cell_patterns,false
3,10080.0,60.0,24.744137295468622,0.7317933848549465,7.842791742627697,3.2094486743307775,4.070548675607006,0.7252904418489595,21.886715738493443,0.021331159850918633,0.5411561517542747,8.575331651850117,0.584500864838793,0.6633495029718723,0.6515442624191962,0.49763171357018343,0.9665241368135625,spheroid_1.csv,../cell_patterns,false
4,10080.0,60.0,7.357213337085801,0.10365885425101455,7.029721184498797,4.206465778613304,24.097707917329956,0.10680555150668859,7.205094930078515,0.5958638812910979,0.8977187139063488,6.734751994884521,0.6534274583869045,0.39504984785398617,1.8863083056022576,0.06864366248543843,0.4214880253762594,spheroid_2.csv,../cell_patterns,false
5,10080.0,60.0,3.8766305111005934,0.6795078925644559,13.021675525403184,4.969598504298451,0.7771230874473378,0.907586613043037,13.623531182393954,0.38349713722905276,0.21478869627524447,4.726704707580456,0.45542481037832316,0.20680841027470348,2.1402039886321886,0.22505543446161713,0.012011714647570018,spheroid_0.csv,../cell_patterns,false
6,10080.0,60.0,15.145345519256582,0.3713243924336402,10.82835755879948,1.480469641198183,8.11363612712633,0.06874464431912014,23.800704258600604,0.17326388152838113,0.014300668960178094,4.891554275641077,0.4040653381055386,0.11913551680478678,4.609578367639928,0.0856971142350977,0.6390915170746456,spheroid_1.csv,../cell_patterns,false
7,10080.0,60.0,22.786301161049597,0.07662222715440443,3.7444966407152696,4.792093810897167,10.909247594231362,0.20030497743776654,24.8555336208095,0.22793951643408494,0.4564942171128915,2.1761438602508183,0.6029951952649281,0.4567575544119842,2.753319778702102,0.7966202712470591,0.11439003644005556,spheroid_2.csv,../cell_patterns,false
8,10080.0,60.0,2.2263778668406133,0.4128936530554857,3.0414654578472735,1.7818975166906672,2.440286300525487,0.657130877904957,3.535099994703469,0.792740063616139,0.506737240106298,6.816693727907585,0.529400045703359,0.16573542863630497,1.0464330729780265,0.8441535691264093,0.18271627840899585,spheroid_0.csv,../cell_patterns,false
9,10080.0,60.0,4.3360288029974035,0.028750648646439666,9.030723324572536,3.856891874988338,16.23485996707911,0.6344081200748937,12.089154559600447,0.890055679221722,0.1585034977529528,7.780280953231164,0.02516310864550245,0.31527976391517937,2.9301284173488926,0.5873144442870913,0.8418840241972102,spheroid_1.csv,../cell_patterns,false
10,10080.0,60.0,21.34887369437612,0.20967649039658504,9.442107279585265,0.20063584036929116,1.454224036890106,0.1903668776783541,15.54800602068232,0.7543864161174434,0.7255712372669642,8.257019680822866,0.819245665584542,0.8673628379267683,2.4647365387086317,0.6709104511286089,0.4678419960774955,spheroid_2.csv,../cell_patterns,false
